timeframe,box_bars,box_max_atr,adx_min,min_rr,target_mode,allow_range,score,dev_start_utc,dev_end_utc,dev_span_days,dev_trades,dev_trades_per_day,dev_win_rate,dev_win_ci_low,dev_win_ci_high,dev_expectancy_r,dev_profit_factor,dev_max_drawdown_pct,dev_start_equity,dev_end_equity,dev_net_pnl,dev_profit_per_day,dev_halt_reason,dev_ambiguous_exits,dev_skipped_entries,dev_per_symbol_pnl,val_start_utc,val_end_utc,val_span_days,val_trades,val_trades_per_day,val_win_rate,val_win_ci_low,val_win_ci_high,val_expectancy_r,val_profit_factor,val_max_drawdown_pct,val_start_equity,val_end_equity,val_net_pnl,val_profit_per_day,val_halt_reason,val_ambiguous_exits,val_skipped_entries,val_per_symbol_pnl
5m,5,4.0,12,0.1,opposite,True,-152.0996012191337,2026-05-18 23:00:00+00:00,2026-07-07 08:15:00+00:00,49.385416666666664,123,2.49061379455811,40.65040650406504,32.380845131879504,49.486302554683895,-0.5476702832220804,0.5241275957858462,30.941415550360535,100.0,69.74245750392818,-30.257542496071917,-0.6126817295133736,max_drawdown 30.94%,0,"{""daily_loss"": 1188, ""gross_leverage"": 44, ""max_drawdown"": 32221, ""max_positions"": 14, ""sized_down"": 158}","{""AUDUSD=X"": -6.153868, ""EURUSD=X"": -7.932423, ""GBPUSD=X"": -12.360714, ""NZDUSD=X"": -3.810538}",2026-07-07 08:15:00+00:00,2026-07-23 02:50:00+00:00,15.774305555555555,87,5.515298261060973,31.03448275862069,22.289014167438978,41.38401669067009,-0.7834349106607551,0.29986308037646114,30.819062564373596,100.0,69.1809374356264,-30.81906256437364,-1.9537508295266581,max_drawdown 30.82%,0,"{""daily_loss"": 940, ""gross_leverage"": 25, ""max_drawdown"": 7809, ""max_positions"": 51, ""sized_down"": 111}","{""AUDUSD=X"": -12.001514, ""EURUSD=X"": 2.091199, ""GBPUSD=X"": -16.583568, ""NZDUSD=X"": -4.32518}"
5m,5,4.0,12,0.1,extension,False,-145.05976868209754,2026-05-18 23:00:00+00:00,2026-07-07 08:15:00+00:00,49.385416666666664,87,1.7616536595654926,31.03448275862069,22.289014167438978,41.38401669067009,-0.7332391320147925,0.3691942172266518,30.018635355745214,100.0,69.98136464425478,-30.01863535574522,-0.6078441244782834,max_drawdown 30.02%,0,"{""gross_leverage"": 28, ""max_drawdown"": 32517, ""max_positions"": 6, ""sized_down"": 108}","{""AUDUSD=X"": -7.34207, ""EURUSD=X"": -3.982488, ""GBPUSD=X"": -7.634491, ""NZDUSD=X"": -11.059586}",2026-07-07 08:15:00+00:00,2026-07-23 02:50:00+00:00,15.774305555555555,84,5.325115562403698,34.523809523809526,25.23486284686916,45.166404889601935,-0.705917970071894,0.33647038861054257,30.21004411923168,100.0,71.28001185382921,-28.719988146170767,-1.8206816170145677,max_drawdown 30.21%,0,"{""daily_loss"": 1140, ""gross_leverage"": 19, ""max_drawdown"": 5501, ""max_positions"": 61, ""sized_down"": 95}","{""AUDUSD=X"": -6.462239, ""EURUSD=X"": 1.715737, ""GBPUSD=X"": -13.800083, ""NZDUSD=X"": -10.173403}"
5m,5,4.0,12,0.1,extension,True,-148.14882199890675,2026-05-18 23:00:00+00:00,2026-07-07 08:15:00+00:00,49.385416666666664,127,2.5716093651128453,35.43307086614173,27.653790300368087,44.067741689457776,-0.6235927580045104,0.5248997068349831,30.151540581841857,100.0,69.84845941815814,-30.151540581841896,-0.6105353081326349,max_drawdown 30.15%,0,"{""daily_loss"": 872, ""gross_leverage"": 63, ""max_drawdown"": 32813, ""max_positions"": 6, ""sized_down"": 182}","{""AUDUSD=X"": -8.924126, ""EURUSD=X"": -7.296325, ""GBPUSD=X"": -11.846223, ""NZDUSD=X"": -2.084867}",2026-07-07 08:15:00+00:00,2026-07-23 02:50:00+00:00,15.774305555555555,94,5.959057891261281,31.914893617021278,23.361018709048174,41.88893632030539,-0.7444918012582207,0.3482641997983977,30.24118912850048,100.0,69.75881087149952,-30.241189128500555,-1.9171169863544266,max_drawdown 30.24%,0,"{""daily_loss"": 940, ""gross_leverage"": 38, ""max_drawdown"": 8429, ""max_positions"": 63, ""sized_down"": 130}","{""AUDUSD=X"": -12.784291, ""EURUSD=X"": 2.129621, ""GBPUSD=X"": -16.963878, ""NZDUSD=X"": -2.622641}"
5m,5,4.0,12,0.3,opposite,False,-159.96089131679085,2026-05-18 23:00:00+00:00,2026-07-07 08:15:00+00:00,49.385416666666664,92,1.8628981227589116,33.69565217391305,24.86345952356762,43.834892757696466,-0.7923471242085406,0.3480804593904015,30.154538122415573,100.0,69.84546187758443,-30.154538122415605,-0.6105960050098921,max_drawdown 30.15%,0,"{""daily_loss"": 308, ""gross_leverage"": 19, ""max_drawdown"": 30597, ""max_positions"": 16, ""sized_down"": 104}","{""AUDUSD=X"": -4.491645, ""EURUSD=X"": -3.049371, ""GBPUSD=X"": -12.158402, ""NZDUSD=X"": -10.45512}",2026-07-07 08:15:00+00:00,2026-07-23 02:50:00+00:00,15.774305555555555,82,5.198327096632181,29.268292682926827,20.52619989088515,39.86596428126448,-0.880939267475352,0.29347769466719886,30.429400620121783,100.0,69.57059937987822,-30.429400620121775,-1.9290485094860381,max_drawdown 30.43%,0,"{""daily_loss"": 556, ""gross_leverage"": 16, ""max_drawdown"": 4021, ""max_positions"": 44, ""sized_down"": 95}","{""AUDUSD=X"": -5.531035, ""EURUSD=X"": 1.19381, ""GBPUSD=X"": -16.307842, ""NZDUSD=X"": -9.784334}"
5m,5,4.0,12,0.3,opposite,True,-152.0996012191337,2026-05-18 23:00:00+00:00,2026-07-07 08:15:00+00:00,49.385416666666664,123,2.49061379455811,40.65040650406504,32.380845131879504,49.486302554683895,-0.5476702832220804,0.5241275957858462,30.941415550360535,100.0,69.74245750392818,-30.257542496071917,-0.6126817295133736,max_drawdown 30.94%,0,"{""daily_loss"": 1188, ""gross_leverage"": 44, ""max_drawdown"": 32221, ""max_positions"": 14, ""sized_down"": 158}","{""AUDUSD=X"": -6.153868, ""EURUSD=X"": -7.932423, ""GBPUSD=X"": -12.360714, ""NZDUSD=X"": -3.810538}",2026-07-07 08:15:00+00:00,2026-07-23 02:50:00+00:00,15.774305555555555,87,5.515298261060973,31.03448275862069,22.289014167438978,41.38401669067009,-0.7834349106607551,0.29986308037646114,30.819062564373596,100.0,69.1809374356264,-30.81906256437364,-1.9537508295266581,max_drawdown 30.82%,0,"{""daily_loss"": 940, ""gross_leverage"": 25, ""max_drawdown"": 7809, ""max_positions"": 51, ""sized_down"": 111}","{""AUDUSD=X"": -12.001514, ""EURUSD=X"": 2.091199, ""GBPUSD=X"": -16.583568, ""NZDUSD=X"": -4.32518}"
5m,5,4.0,12,0.3,extension,False,-145.05976868209754,2026-05-18 23:00:00+00:00,2026-07-07 08:15:00+00:00,49.385416666666664,87,1.7616536595654926,31.03448275862069,22.289014167438978,41.38401669067009,-0.7332391320147925,0.3691942172266518,30.018635355745214,100.0,69.98136464425478,-30.01863535574522,-0.6078441244782834,max_drawdown 30.02%,0,"{""gross_leverage"": 28, ""max_drawdown"": 32517, ""max_positions"": 6, ""sized_down"": 108}","{""AUDUSD=X"": -7.34207, ""EURUSD=X"": -3.982488, ""GBPUSD=X"": -7.634491, ""NZDUSD=X"": -11.059586}",2026-07-07 08:15:00+00:00,2026-07-23 02:50:00+00:00,15.774305555555555,84,5.325115562403698,34.523809523809526,25.23486284686916,45.166404889601935,-0.705917970071894,0.33647038861054257,30.21004411923168,100.0,71.28001185382921,-28.719988146170767,-1.8206816170145677,max_drawdown 30.21%,0,"{""daily_loss"": 1140, ""gross_leverage"": 19, ""max_drawdown"": 5501, ""max_positions"": 61, ""sized_down"": 95}","{""AUDUSD=X"": -6.462239, ""EURUSD=X"": 1.715737, ""GBPUSD=X"": -13.800083, ""NZDUSD=X"": -10.173403}"
5m,5,4.0,12,0.3,extension,True,-148.14882199890675,2026-05-18 23:00:00+00:00,2026-07-07 08:15:00+00:00,49.385416666666664,127,2.5716093651128453,35.43307086614173,27.653790300368087,44.067741689457776,-0.6235927580045104,0.5248997068349831,30.151540581841857,100.0,69.84845941815814,-30.151540581841896,-0.6105353081326349,max_drawdown 30.15%,0,"{""daily_loss"": 872, ""gross_leverage"": 63, ""max_drawdown"": 32813, ""max_positions"": 6, ""sized_down"": 182}","{""AUDUSD=X"": -8.924126, ""EURUSD=X"": -7.296325, ""GBPUSD=X"": -11.846223, ""NZDUSD=X"": -2.084867}",2026-07-07 08:15:00+00:00,2026-07-23 02:50:00+00:00,15.774305555555555,94,5.959057891261281,31.914893617021278,23.361018709048174,41.88893632030539,-0.7444918012582207,0.3482641997983977,30.24118912850048,100.0,69.75881087149952,-30.241189128500555,-1.9171169863544266,max_drawdown 30.24%,0,"{""daily_loss"": 940, ""gross_leverage"": 38, ""max_drawdown"": 8429, ""max_positions"": 63, ""sized_down"": 130}","{""AUDUSD=X"": -12.784291, ""EURUSD=X"": 2.129621, ""GBPUSD=X"": -16.963878, ""NZDUSD=X"": -2.622641}"
5m,5,4.0,20,0.1,opposite,False,-172.17813237524027,2026-05-18 23:00:00+00:00,2026-07-07 08:15:00+00:00,49.385416666666664,94,1.9033959080362794,31.914893617021278,23.361018709048174,41.88893632030539,-0.8329392966486081,0.35853762527557304,30.046571641989917,100.0,69.95342835801009,-30.046571641989967,-0.6084098033391767,max_drawdown 30.05%,0,"{""daily_loss"": 316, ""gross_leverage"": 20, ""max_drawdown"": 28353, ""max_positions"": 24, ""sized_down"": 104}","{""AUDUSD=X"": -6.834832, ""EURUSD=X"": -6.181788, ""GBPUSD=X"": -11.228387, ""NZDUSD=X"": -5.801565}",2026-07-07 08:15:00+00:00,2026-07-23 02:50:00+00:00,15.774305555555555,78,4.9447501650891486,25.64102564102564,17.255308571556622,36.31353661231074,-1.027936267669085,0.26226752718984825,30.16320652706422,100.0,69.83679347293578,-30.163206527064226,-1.9121733391579347,max_drawdown 30.16%,0,"{""daily_loss"": 556, ""gross_leverage"": 12, ""max_drawdown"": 2761, ""max_positions"": 34, ""sized_down"": 86}","{""AUDUSD=X"": -4.746081, ""EURUSD=X"": 0.688052, ""GBPUSD=X"": -17.067146, ""NZDUSD=X"": -9.038031}"
5m,5,4.0,20,0.1,opposite,True,-143.9692895268111,2026-05-18 23:00:00+00:00,2026-07-07 08:15:00+00:00,49.385416666666664,138,2.7943471841383674,40.57971014492754,32.74961541142851,48.920078105847104,-0.5360292374006163,0.5391474145961471,30.530267041212785,100.0,70.15767753277125,-29.842322467228833,-0.6042739837278988,max_drawdown 30.53%,0,"{""daily_loss"": 772, ""gross_leverage"": 53, ""max_drawdown"": 32841, ""max_positions"": 36, ""sized_down"": 182}","{""AUDUSD=X"": -3.677984, ""EURUSD=X"": -7.250493, ""GBPUSD=X"": -16.009214, ""NZDUSD=X"": -2.904631}",2026-07-07 08:15:00+00:00,2026-07-23 02:50:00+00:00,15.774305555555555,96,6.085846357032798,34.375,25.64024884934557,44.31215575955494,-0.6944569746386806,0.35442611752181447,30.43061953459551,100.0,69.56938046540449,-30.43061953459553,-1.929125781634055,max_drawdown 30.43%,0,"{""daily_loss"": 872, ""gross_leverage"": 29, ""max_drawdown"": 7809, ""max_positions"": 52, ""sized_down"": 123}","{""AUDUSD=X"": -11.735948, ""EURUSD=X"": 1.906151, ""GBPUSD=X"": -16.388102, ""NZDUSD=X"": -4.212721}"
5m,5,4.0,20,0.1,extension,False,-155.13328500336482,2026-05-18 23:00:00+00:00,2026-07-07 08:15:00+00:00,49.385416666666664,76,1.5389158405399705,25.0,16.628799382577895,35.77696402897699,-0.8872521356388289,0.3331331967217174,30.407568684331913,100.0,70.09990897331973,-29.900091026680325,-0.6054437330861234,max_drawdown 30.41%,0,"{""daily_loss"": 144, ""gross_leverage"": 21, ""max_drawdown"": 31553, ""max_positions"": 12, ""sized_down"": 90}","{""AUDUSD=X"": -9.26274, ""EURUSD=X"": -5.889692, ""GBPUSD=X"": -5.958211, ""NZDUSD=X"": -8.789448}",2026-07-07 08:15:00+00:00,2026-07-23 02:50:00+00:00,15.774305555555555,81,5.134932863746423,32.098765432098766,22.942074394347284,42.876580605086936,-0.8272591081403956,0.3104552135494659,30.06217173569217,100.0,70.94869612625554,-29.05130387374447,-1.8416851234070895,max_drawdown 30.06%,0,"{""daily_loss"": 984, ""gross_leverage"": 15, ""max_drawdown"": 4953, ""max_positions"": 34, ""sized_down"": 87}","{""AUDUSD=X"": -6.003809, ""EURUSD=X"": 2.140264, ""GBPUSD=X"": -13.144484, ""NZDUSD=X"": -12.043276}"
5m,5,4.0,20,0.1,extension,True,-146.8981391252136,2026-05-18 23:00:00+00:00,2026-07-07 08:15:00+00:00,49.385416666666664,139,2.8145960767770513,37.410071942446045,29.80592988538872,45.69140422456243,-0.5964053636196864,0.5533688525607393,30.04595796687491,100.0,70.28684951441423,-29.713150485585828,-0.6016583941396836,max_drawdown 30.05%,0,"{""daily_loss"": 712, ""gross_leverage"": 73, ""max_drawdown"": 33060, ""max_positions"": 48, ""sized_down"": 201}","{""AUDUSD=X"": -5.36373, ""EURUSD=X"": -6.895751, ""GBPUSD=X"": -13.766061, ""NZDUSD=X"": -3.687608}",2026-07-07 08:15:00+00:00,2026-07-23 02:50:00+00:00,15.774305555555555,95,6.02245212414704,31.57894736842105,23.10308812871305,41.48672021109529,-0.7329038601886367,0.3804402603991148,30.0803172152373,100.0,69.9196827847627,-30.080317215237372,-1.906918634820243,max_drawdown 30.08%,0,"{""daily_loss"": 940, ""gross_leverage"": 42, ""max_drawdown"": 8549, ""max_positions"": 50, ""sized_down"": 134}","{""AUDUSD=X"": -11.585608, ""EURUSD=X"": 1.814396, ""GBPUSD=X"": -16.964052, ""NZDUSD=X"": -3.345054}"
5m,5,4.0,20,0.3,opposite,False,-172.17813237524027,2026-05-18 23:00:00+00:00,2026-07-07 08:15:00+00:00,49.385416666666664,94,1.9033959080362794,31.914893617021278,23.361018709048174,41.88893632030539,-0.8329392966486081,0.35853762527557304,30.046571641989917,100.0,69.95342835801009,-30.046571641989967,-0.6084098033391767,max_drawdown 30.05%,0,"{""daily_loss"": 316, ""gross_leverage"": 20, ""max_drawdown"": 28353, ""max_positions"": 24, ""sized_down"": 104}","{""AUDUSD=X"": -6.834832, ""EURUSD=X"": -6.181788, ""GBPUSD=X"": -11.228387, ""NZDUSD=X"": -5.801565}",2026-07-07 08:15:00+00:00,2026-07-23 02:50:00+00:00,15.774305555555555,78,4.9447501650891486,25.64102564102564,17.255308571556622,36.31353661231074,-1.027936267669085,0.26226752718984825,30.16320652706422,100.0,69.83679347293578,-30.163206527064226,-1.9121733391579347,max_drawdown 30.16%,0,"{""daily_loss"": 556, ""gross_leverage"": 12, ""max_drawdown"": 2761, ""max_positions"": 34, ""sized_down"": 86}","{""AUDUSD=X"": -4.746081, ""EURUSD=X"": 0.688052, ""GBPUSD=X"": -17.067146, ""NZDUSD=X"": -9.038031}"
5m,5,4.0,20,0.3,opposite,True,-143.9692895268111,2026-05-18 23:00:00+00:00,2026-07-07 08:15:00+00:00,49.385416666666664,138,2.7943471841383674,40.57971014492754,32.74961541142851,48.920078105847104,-0.5360292374006163,0.5391474145961471,30.530267041212785,100.0,70.15767753277125,-29.842322467228833,-0.6042739837278988,max_drawdown 30.53%,0,"{""daily_loss"": 772, ""gross_leverage"": 53, ""max_drawdown"": 32841, ""max_positions"": 36, ""sized_down"": 182}","{""AUDUSD=X"": -3.677984, ""EURUSD=X"": -7.250493, ""GBPUSD=X"": -16.009214, ""NZDUSD=X"": -2.904631}",2026-07-07 08:15:00+00:00,2026-07-23 02:50:00+00:00,15.774305555555555,96,6.085846357032798,34.375,25.64024884934557,44.31215575955494,-0.6944569746386806,0.35442611752181447,30.43061953459551,100.0,69.56938046540449,-30.43061953459553,-1.929125781634055,max_drawdown 30.43%,0,"{""daily_loss"": 872, ""gross_leverage"": 29, ""max_drawdown"": 7809, ""max_positions"": 52, ""sized_down"": 123}","{""AUDUSD=X"": -11.735948, ""EURUSD=X"": 1.906151, ""GBPUSD=X"": -16.388102, ""NZDUSD=X"": -4.212721}"
5m,5,4.0,20,0.3,extension,False,-155.13328500336482,2026-05-18 23:00:00+00:00,2026-07-07 08:15:00+00:00,49.385416666666664,76,1.5389158405399705,25.0,16.628799382577895,35.77696402897699,-0.8872521356388289,0.3331331967217174,30.407568684331913,100.0,70.09990897331973,-29.900091026680325,-0.6054437330861234,max_drawdown 30.41%,0,"{""daily_loss"": 144, ""gross_leverage"": 21, ""max_drawdown"": 31553, ""max_positions"": 12, ""sized_down"": 90}","{""AUDUSD=X"": -9.26274, ""EURUSD=X"": -5.889692, ""GBPUSD=X"": -5.958211, ""NZDUSD=X"": -8.789448}",2026-07-07 08:15:00+00:00,2026-07-23 02:50:00+00:00,15.774305555555555,81,5.134932863746423,32.098765432098766,22.942074394347284,42.876580605086936,-0.8272591081403956,0.3104552135494659,30.06217173569217,100.0,70.94869612625554,-29.05130387374447,-1.8416851234070895,max_drawdown 30.06%,0,"{""daily_loss"": 984, ""gross_leverage"": 15, ""max_drawdown"": 4953, ""max_positions"": 34, ""sized_down"": 87}","{""AUDUSD=X"": -6.003809, ""EURUSD=X"": 2.140264, ""GBPUSD=X"": -13.144484, ""NZDUSD=X"": -12.043276}"
5m,5,4.0,20,0.3,extension,True,-146.8981391252136,2026-05-18 23:00:00+00:00,2026-07-07 08:15:00+00:00,49.385416666666664,139,2.8145960767770513,37.410071942446045,29.80592988538872,45.69140422456243,-0.5964053636196864,0.5533688525607393,30.04595796687491,100.0,70.28684951441423,-29.713150485585828,-0.6016583941396836,max_drawdown 30.05%,0,"{""daily_loss"": 712, ""gross_leverage"": 73, ""max_drawdown"": 33060, ""max_positions"": 48, ""sized_down"": 201}","{""AUDUSD=X"": -5.36373, ""EURUSD=X"": -6.895751, ""GBPUSD=X"": -13.766061, ""NZDUSD=X"": -3.687608}",2026-07-07 08:15:00+00:00,2026-07-23 02:50:00+00:00,15.774305555555555,95,6.02245212414704,31.57894736842105,23.10308812871305,41.48672021109529,-0.7329038601886367,0.3804402603991148,30.0803172152373,100.0,69.9196827847627,-30.080317215237372,-1.906918634820243,max_drawdown 30.08%,0,"{""daily_loss"": 940, ""gross_leverage"": 42, ""max_drawdown"": 8549, ""max_positions"": 50, ""sized_down"": 134}","{""AUDUSD=X"": -11.585608, ""EURUSD=X"": 1.814396, ""GBPUSD=X"": -16.964052, ""NZDUSD=X"": -3.345054}"
5m,8,1.5,12,0.1,opposite,False,-1000000000.0,2026-05-18 23:00:00+00:00,2026-07-07 08:15:00+00:00,49.385416666666664,4,0.08099557055473529,75.0,30.06360524426366,95.44139373553637,0.09637910250410187,1.5609846637297742,0.9273523985063186,100.0,100.52787185600846,0.5278718560084479,0.010688820539297827,none,0,"{""sized_down"": 4}","{""AUDUSD=X"": 0.485483, ""GBPUSD=X"": 0.042389}",2026-07-07 08:15:00+00:00,2026-07-23 02:50:00+00:00,15.774305555555555,1,0.06339423288575831,0.0,0.0,79.34567085261071,-2.629254215560622,0.0,0.7795713717595021,100.0,99.2204286282405,-0.7795713717594969,-0.049420329092391614,none,0,"{""sized_down"": 1}","{""GBPUSD=X"": -0.779571}"
5m,8,1.5,12,0.1,opposite,True,-1000000000.0,2026-05-18 23:00:00+00:00,2026-07-07 08:15:00+00:00,49.385416666666664,4,0.08099557055473529,75.0,30.06360524426366,95.44139373553637,0.09637910250410187,1.5609846637297742,0.9273523985063186,100.0,100.52787185600846,0.5278718560084479,0.010688820539297827,none,0,"{""sized_down"": 4}","{""AUDUSD=X"": 0.485483, ""GBPUSD=X"": 0.042389}",2026-07-07 08:15:00+00:00,2026-07-23 02:50:00+00:00,15.774305555555555,1,0.06339423288575831,0.0,0.0,79.34567085261071,-2.629254215560622,0.0,0.7795713717595021,100.0,99.2204286282405,-0.7795713717594969,-0.049420329092391614,none,0,"{""sized_down"": 1}","{""GBPUSD=X"": -0.779571}"
5m,8,1.5,12,0.1,extension,False,-1000000000.0,2026-05-18 23:00:00+00:00,2026-07-07 08:15:00+00:00,49.385416666666664,4,0.08099557055473529,75.0,30.06360524426366,95.44139373553637,0.487488072046807,2.86510222891106,0.9162712291087091,100.0,101.7550122826442,1.75501228264419,0.03553705529083363,none,0,"{""gross_leverage"": 1, ""sized_down"": 5}","{""AUDUSD=X"": 1.279417, ""GBPUSD=X"": 0.475596}",2026-07-07 08:15:00+00:00,2026-07-23 02:50:00+00:00,15.774305555555555,3,0.19018269865727494,33.33333333333333,6.14903152761605,79.23450448735122,-0.8811541043386706,0.3813826476285262,1.0822655923453346,100.0,99.32771682671157,-0.6722831732884273,-0.04261887605262318,none,0,"{""sized_down"": 3}","{""AUDUSD=X"": -0.30718, ""GBPUSD=X"": -0.365103}"
5m,8,1.5,12,0.1,extension,True,-1000000000.0,2026-05-18 23:00:00+00:00,2026-07-07 08:15:00+00:00,49.385416666666664,9,0.1822400337481544,66.66666666666666,35.419734749908976,87.9418401317257,0.019512562169505636,1.4455333972787814,3.0214951070167397,100.0,101.40765890496125,1.4076589049612414,0.028503534038447412,none,0,"{""gross_leverage"": 1, ""sized_down"": 10}","{""AUDUSD=X"": 0.081113, ""EURUSD=X"": -0.625302, ""GBPUSD=X"": 0.92739, ""NZDUSD=X"": 1.024458}",2026-07-07 08:15:00+00:00,2026-07-23 02:50:00+00:00,15.774305555555555,3,0.19018269865727494,33.33333333333333,6.14903152761605,79.23450448735122,-0.8811541043386706,0.3813826476285262,1.0822655923453346,100.0,99.32771682671157,-0.6722831732884273,-0.04261887605262318,none,0,"{""sized_down"": 3}","{""AUDUSD=X"": -0.30718, ""GBPUSD=X"": -0.365103}"
5m,8,1.5,12,0.3,opposite,False,-1000000000.0,2026-05-18 23:00:00+00:00,2026-07-07 08:15:00+00:00,49.385416666666664,4,0.08099557055473529,75.0,30.06360524426366,95.44139373553637,0.09637910250410187,1.5609846637297742,0.9273523985063186,100.0,100.52787185600846,0.5278718560084479,0.010688820539297827,none,0,"{""sized_down"": 4}","{""AUDUSD=X"": 0.485483, ""GBPUSD=X"": 0.042389}",2026-07-07 08:15:00+00:00,2026-07-23 02:50:00+00:00,15.774305555555555,1,0.06339423288575831,0.0,0.0,79.34567085261071,-2.629254215560622,0.0,0.7795713717595021,100.0,99.2204286282405,-0.7795713717594969,-0.049420329092391614,none,0,"{""sized_down"": 1}","{""GBPUSD=X"": -0.779571}"
5m,8,1.5,12,0.3,opposite,True,-1000000000.0,2026-05-18 23:00:00+00:00,2026-07-07 08:15:00+00:00,49.385416666666664,4,0.08099557055473529,75.0,30.06360524426366,95.44139373553637,0.09637910250410187,1.5609846637297742,0.9273523985063186,100.0,100.52787185600846,0.5278718560084479,0.010688820539297827,none,0,"{""sized_down"": 4}","{""AUDUSD=X"": 0.485483, ""GBPUSD=X"": 0.042389}",2026-07-07 08:15:00+00:00,2026-07-23 02:50:00+00:00,15.774305555555555,1,0.06339423288575831,0.0,0.0,79.34567085261071,-2.629254215560622,0.0,0.7795713717595021,100.0,99.2204286282405,-0.7795713717594969,-0.049420329092391614,none,0,"{""sized_down"": 1}","{""GBPUSD=X"": -0.779571}"
5m,8,1.5,12,0.3,extension,False,-1000000000.0,2026-05-18 23:00:00+00:00,2026-07-07 08:15:00+00:00,49.385416666666664,4,0.08099557055473529,75.0,30.06360524426366,95.44139373553637,0.487488072046807,2.86510222891106,0.9162712291087091,100.0,101.7550122826442,1.75501228264419,0.03553705529083363,none,0,"{""gross_leverage"": 1, ""sized_down"": 5}","{""AUDUSD=X"": 1.279417, ""GBPUSD=X"": 0.475596}",2026-07-07 08:15:00+00:00,2026-07-23 02:50:00+00:00,15.774305555555555,3,0.19018269865727494,33.33333333333333,6.14903152761605,79.23450448735122,-0.8811541043386706,0.3813826476285262,1.0822655923453346,100.0,99.32771682671157,-0.6722831732884273,-0.04261887605262318,none,0,"{""sized_down"": 3}","{""AUDUSD=X"": -0.30718, ""GBPUSD=X"": -0.365103}"
