timeframe,adx_min,regime_mode,z_atr,rsi_edge,distance_mode,sl_value,tp_value,score,dev_start_utc,dev_end_utc,dev_span_days,dev_trades,dev_trades_per_day,dev_win_rate,dev_win_ci_low,dev_win_ci_high,dev_expectancy_r,dev_profit_factor,dev_max_drawdown_pct,dev_start_equity,dev_end_equity,dev_net_pnl,dev_profit_per_day,dev_halt_reason,dev_ambiguous_exits,dev_skipped_entries,dev_per_symbol_pnl,val_start_utc,val_end_utc,val_span_days,val_trades,val_trades_per_day,val_win_rate,val_win_ci_low,val_win_ci_high,val_expectancy_r,val_profit_factor,val_max_drawdown_pct,val_start_equity,val_end_equity,val_net_pnl,val_profit_per_day,val_halt_reason,val_ambiguous_exits,val_skipped_entries,val_per_symbol_pnl
1m,12,range,0.75,40,pips,10.0,5.0,-128.41583317566145,2026-07-29 23:00:00+00:00,2026-08-05 03:27:00+00:00,6.185416666666667,83,13.418659481306838,25.301204819277107,17.18510550063121,35.60249859694415,-0.21921379311977662,0.18905455298523913,19.434965828657127,100.0,80.56503417134287,-19.43496582865709,-3.1420625118745042,max_positions,0,"{""daily_loss"": 1609, ""max_positions"": 126}","{""AUDUSD=X"": -0.262911, ""EURUSD=X"": -7.372192, ""GBPUSD=X"": -11.724959, ""NZDUSD=X"": -0.074903}",2026-08-05 03:25:00+00:00,2026-08-06 12:29:00+00:00,1.3777777777777778,33,23.951612903225808,6.0606060606060606,1.6780530429070948,19.606581717798193,-0.2617227085070512,0.05986998139632697,8.636849380731903,100.0,91.3631506192681,-8.636849380731915,-6.268681002144132,max_positions,0,"{""max_positions"": 44}","{""AUDUSD=X"": -0.502338, ""EURUSD=X"": -2.646734, ""GBPUSD=X"": -4.405018, ""NZDUSD=X"": -1.082759}"
1m,12,range,0.75,40,pips,10.0,8.0,-128.82045691344726,2026-07-29 23:00:00+00:00,2026-08-05 03:27:00+00:00,6.185416666666667,81,13.09531828898619,23.456790123456788,15.562381855614316,33.75493417802955,-0.22258791783711382,0.1959437207120613,19.26984234452192,100.0,80.73015765547808,-19.2698423445219,-3.1153668997542985,max_positions,0,"{""daily_loss"": 1609, ""max_positions"": 117}","{""AUDUSD=X"": -0.115655, ""EURUSD=X"": -7.6647, ""GBPUSD=X"": -11.020256, ""NZDUSD=X"": -0.469232}",2026-08-05 03:25:00+00:00,2026-08-06 12:29:00+00:00,1.3777777777777778,33,23.951612903225808,6.0606060606060606,1.6780530429070948,19.606581717798193,-0.26509166417702923,0.047768408801581855,8.748024917841178,100.0,91.25197508215882,-8.74802491784118,-6.3493729242395665,max_positions,0,"{""max_positions"": 44}","{""AUDUSD=X"": -0.502338, ""EURUSD=X"": -2.747144, ""GBPUSD=X"": -4.415783, ""NZDUSD=X"": -1.082759}"
1m,12,range,0.75,40,pips,20.0,3.0,-1000000000.0,2026-07-29 23:00:00+00:00,2026-08-05 03:27:00+00:00,6.185416666666667,0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,100.0,100.0,0.0,0.0,none,0,"{""min_units"": 27}",{},2026-08-05 03:25:00+00:00,2026-08-06 12:29:00+00:00,1.3777777777777778,0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,100.0,100.0,0.0,0.0,none,0,"{""min_units"": 11}",{}
1m,12,range,0.75,40,pips,20.0,5.0,-1000000000.0,2026-07-29 23:00:00+00:00,2026-08-05 03:27:00+00:00,6.185416666666667,0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,100.0,100.0,0.0,0.0,none,0,"{""min_units"": 131}",{},2026-08-05 03:25:00+00:00,2026-08-06 12:29:00+00:00,1.3777777777777778,0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,100.0,100.0,0.0,0.0,none,0,"{""min_units"": 55}",{}
1m,12,range,0.75,40,pips,20.0,8.0,-1000000000.0,2026-07-29 23:00:00+00:00,2026-08-05 03:27:00+00:00,6.185416666666667,0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,100.0,100.0,0.0,0.0,none,0,"{""min_units"": 131}",{},2026-08-05 03:25:00+00:00,2026-08-06 12:29:00+00:00,1.3777777777777778,0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,100.0,100.0,0.0,0.0,none,0,"{""min_units"": 55}",{}
1m,12,range,0.75,40,pips,40.0,3.0,-1000000000.0,2026-07-29 23:00:00+00:00,2026-08-05 03:27:00+00:00,6.185416666666667,0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,100.0,100.0,0.0,0.0,none,0,"{""min_units"": 27}",{},2026-08-05 03:25:00+00:00,2026-08-06 12:29:00+00:00,1.3777777777777778,0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,100.0,100.0,0.0,0.0,none,0,"{""min_units"": 11}",{}
1m,12,range,0.75,40,pips,40.0,5.0,-1000000000.0,2026-07-29 23:00:00+00:00,2026-08-05 03:27:00+00:00,6.185416666666667,0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,100.0,100.0,0.0,0.0,none,0,"{""min_units"": 131}",{},2026-08-05 03:25:00+00:00,2026-08-06 12:29:00+00:00,1.3777777777777778,0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,100.0,100.0,0.0,0.0,none,0,"{""min_units"": 55}",{}
1m,12,range,0.75,40,pips,40.0,8.0,-1000000000.0,2026-07-29 23:00:00+00:00,2026-08-05 03:27:00+00:00,6.185416666666667,0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,100.0,100.0,0.0,0.0,none,0,"{""min_units"": 131}",{},2026-08-05 03:25:00+00:00,2026-08-06 12:29:00+00:00,1.3777777777777778,0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,100.0,100.0,0.0,0.0,none,0,"{""min_units"": 55}",{}
1m,12,range,0.75,45,pips,10.0,3.0,-110.59850566783459,2026-07-29 23:00:00+00:00,2026-08-05 03:27:00+00:00,6.185416666666667,59,9.538565173459077,42.3728813559322,30.61253228310244,55.065744527163375,-0.10568576044956329,0.3770109453210898,6.235459866524266,100.0,93.76454013347573,-6.23545986652424,-1.008090513954744,max_positions,0,"{""max_positions"": 224}","{""AUDUSD=X"": -3.96823, ""NZDUSD=X"": -2.26723}",2026-08-05 03:25:00+00:00,2026-08-06 12:29:00+00:00,1.3777777777777778,28,20.322580645161292,25.0,12.676334942200782,43.3560252407046,-0.12554267827953833,0.16676847014628798,4.195263213753825,100.0,95.97057994842523,-4.029420051574772,-2.924579069691367,max_positions,0,"{""max_positions"": 150}","{""AUDUSD=X"": -1.255192, ""NZDUSD=X"": -2.774228}"
1m,12,range,0.75,45,pips,10.0,5.0,-125.23278190100007,2026-07-29 23:00:00+00:00,2026-08-05 03:27:00+00:00,6.185416666666667,133,21.502189289323002,26.31578947368421,19.572721387542718,34.3886470852024,-0.22288744827859958,0.17375607797301448,30.436341898440034,100.0,69.56365810155997,-30.436341898440034,-4.920661539660228,max_drawdown 30.44%,0,"{""daily_loss"": 4056, ""gross_leverage"": 10, ""max_drawdown"": 2073, ""max_positions"": 308, ""sized_down"": 10}","{""AUDUSD=X"": -1.471148, ""EURUSD=X"": -10.62859, ""GBPUSD=X"": -17.57946, ""NZDUSD=X"": -0.757143}",2026-08-05 03:25:00+00:00,2026-08-06 12:29:00+00:00,1.3777777777777778,66,47.903225806451616,18.181818181818183,10.718501425764241,29.14541921751999,-0.22263735202227233,0.10612581979610845,15.118978691759974,100.0,85.06847161054647,-14.931528389453552,-10.83739963750661,max_positions,0,"{""daily_loss"": 1760, ""max_positions"": 154, ""sized_down"": 1}","{""AUDUSD=X"": -0.970392, ""EURUSD=X"": -3.892676, ""GBPUSD=X"": -8.144404, ""NZDUSD=X"": -1.924056}"
1m,12,range,0.75,45,pips,10.0,8.0,-125.43496965828794,2026-07-29 23:00:00+00:00,2026-08-05 03:27:00+00:00,6.185416666666667,130,21.017177500842035,25.384615384615383,18.684099802228094,33.49818134204992,-0.22610533666611785,0.17836694135854392,30.18600504398164,100.0,69.81399495601836,-30.186005043981638,-4.880189431159039,max_drawdown 30.19%,0,"{""daily_loss"": 4062, ""gross_leverage"": 11, ""max_drawdown"": 2049, ""max_positions"": 300, ""sized_down"": 11}","{""AUDUSD=X"": -1.246767, ""EURUSD=X"": -11.394451, ""GBPUSD=X"": -16.501044, ""NZDUSD=X"": -1.043743}",2026-08-05 03:25:00+00:00,2026-08-06 12:29:00+00:00,1.3777777777777778,66,47.903225806451616,18.181818181818183,10.718501425764241,29.14541921751999,-0.21606858782697058,0.13207954702041105,14.686395566626842,100.0,85.50201004743633,-14.497989952563684,-10.52273464298977,max_positions,0,"{""daily_loss"": 1760, ""max_positions"": 156, ""sized_down"": 1}","{""AUDUSD=X"": -0.970392, ""EURUSD=X"": -3.993086, ""GBPUSD=X"": -7.610455, ""NZDUSD=X"": -1.924056}"
1m,12,range,0.75,45,pips,20.0,3.0,-1000000000.0,2026-07-29 23:00:00+00:00,2026-08-05 03:27:00+00:00,6.185416666666667,0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,100.0,100.0,0.0,0.0,none,0,"{""min_units"": 87}",{},2026-08-05 03:25:00+00:00,2026-08-06 12:29:00+00:00,1.3777777777777778,0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,100.0,100.0,0.0,0.0,none,0,"{""min_units"": 38}",{}
1m,12,range,0.75,45,pips,20.0,5.0,-1000000000.0,2026-07-29 23:00:00+00:00,2026-08-05 03:27:00+00:00,6.185416666666667,0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,100.0,100.0,0.0,0.0,none,0,"{""min_units"": 326}",{},2026-08-05 03:25:00+00:00,2026-08-06 12:29:00+00:00,1.3777777777777778,0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,100.0,100.0,0.0,0.0,none,0,"{""min_units"": 142}",{}
1m,12,range,0.75,45,pips,20.0,8.0,-1000000000.0,2026-07-29 23:00:00+00:00,2026-08-05 03:27:00+00:00,6.185416666666667,0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,100.0,100.0,0.0,0.0,none,0,"{""min_units"": 326}",{},2026-08-05 03:25:00+00:00,2026-08-06 12:29:00+00:00,1.3777777777777778,0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,100.0,100.0,0.0,0.0,none,0,"{""min_units"": 142}",{}
1m,12,range,0.75,45,pips,40.0,3.0,-1000000000.0,2026-07-29 23:00:00+00:00,2026-08-05 03:27:00+00:00,6.185416666666667,0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,100.0,100.0,0.0,0.0,none,0,"{""min_units"": 87}",{},2026-08-05 03:25:00+00:00,2026-08-06 12:29:00+00:00,1.3777777777777778,0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,100.0,100.0,0.0,0.0,none,0,"{""min_units"": 38}",{}
1m,12,range,0.75,45,pips,40.0,5.0,-1000000000.0,2026-07-29 23:00:00+00:00,2026-08-05 03:27:00+00:00,6.185416666666667,0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,100.0,100.0,0.0,0.0,none,0,"{""min_units"": 326}",{},2026-08-05 03:25:00+00:00,2026-08-06 12:29:00+00:00,1.3777777777777778,0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,100.0,100.0,0.0,0.0,none,0,"{""min_units"": 142}",{}
